year,lluviatotalmensual_ACUM,latitud,longitud
2012,1014.89,18.81333333,-98.75
2012,1015.66,19.405,-99.56305556
2012,1015.8,16.94777778,-96.78222222
2012,1017.01,18.82611111,-99.82
2012,1020.3,21.39,-88.1475
2012,1020.48,15.3325,-92.2675
2012,1021.21,19.69444444,-88.37638889
2012,1021.8,22.58361111,-99.43666667
2012,1021.89,21.37666667,-104.6183333
2012,1022.03,18.93055556,-99.93388889
2012,1022.11,19.05333333,-99.87888889
2012,1023.94,19.89916667,-101.5047222
2012,1024.09,17.88333333,-95.14583333
2012,1027.09,20.70027778,-103.9761111
2012,1027.2,19.18388889,-104.1255556
2012,1029.2,16.18416667,-92.2875
2012,1030.21,16.43,-93.44388889
2012,1030.65,16.30888889,-92.48611111
2012,1030.85,20.67027778,-103.2858333
2012,1031.1,19.60194444,-90.28166667
2012,1031.19,23.7,-98.2
2012,1031.3,22.84611111,-98.72944444
2012,1031.7,19.85611111,-89.29777778
2012,1031.85,22.52833333,-99.21388889
2012,1032.21,21.83222222,-98.50388889
2012,1033.48,19.78166667,-99.4725
2012,1033.8,19.99333333,-105.13
2012,1033.93,19.20777778,-98.75833333
2012,1034.66,17.71,-97.08305556
2012,1034.94,16.65583333,-98.50055556
2012,1035.24,18.24527778,-99.66194444
2012,1035.81,18.15861111,-100.3880556
2012,1039.46,21.76,-99.27
2012,1039.5,21.81416667,-98.01416667
2012,1039.9,16.76166667,-92.92277778
2012,1040.81,18.35861111,-100.6644444
2012,1041.25,17.125,-96.41666667
2012,1041.69,19.37777778,-99.49583333
2012,1042.08,18.68,-99.46361111
2012,1042.7,19.32888889,-103.7305556
2012,1046.91,21.02194444,-101.2533333
2012,1047.5,19.62027778,-101.1341667
2012,1047.5,22.23861111,-97.87888889
2012,1048.5,20.75083333,-89.83
2012,1049.3,20.88666667,-98.20111111
2012,1050,19.45916667,-89.73805556
2012,1052.4,22.24694444,-99.12083333
2012,1053.9,21.68166667,-97.69388889
2012,1055.7,21.87,-98.68333333
2012,1056.12,19.55805556,-99.41388889
2012,1056.22,19.35277778,-96.56388889
2012,1057.5,21.23944444,-98.00333333
2012,1059.4,20.81111111,-89.44666667
2012,1059.66,19.38416667,-100.8247222
2012,1060.1,18.12611111,-89.14361111
2012,1060.1,19.43305556,-96.69777778
2012,1062.45,19.02416667,-98.21555556
2012,1063.14,20.17666667,-98.64527778
2012,1063.5,18.98694444,-98.91972222
2012,1064.9,20.19722222,-90.12222222
2012,1066.22,19.33722222,-96.49166667
2012,1066.6,16.80277778,-93.75527778
2012,1069.1,19.93888889,-101.3833333
2012,1069.5,16.73305556,-98.59805556
2012,1072.52,20.36055556,-89.47638889
2012,1073,19.41111111,-99.69944444
2012,1073.37,19.53888889,-99.39694444
2012,1074.02,21.68916667,-98.60916667
2012,1074.1,18.00472222,-99.27916667
2012,1075.02,16.15416667,-91.86805556
2012,1077.58,19.13222222,-98.07777778
2012,1077.61,22.49888889,-98.825
2012,1077.8,20.76444444,-87.86472222
2012,1078.11,18.92222222,-99.03055556
2012,1079.7,17.83305556,-96.86666667
2012,1080,22.21027778,-98.39055556
2012,1080.62,19.45777778,-98.42222222
2012,1082.21,19.80222222,-88.75444444
2012,1082.23,17.08305556,-96.70972222
2012,1082.3,22.81833333,-105.305
2012,1085.7,19.67305556,-90.47361111
2012,1086.8,17.75666667,-91.2925
2012,1086.87,21.51888889,-98.41027778
2012,1088.5,19.34638889,-98.58138889
2012,1089.01,18.81583333,-99.55944444
2012,1091.01,18.21638889,-91.80138889
2012,1093.85,19.6875,-103.2577778
2012,1093.95,17.33305556,-96.48305556
2012,1094.69,19.95611111,-88.94833333
2012,1096,18.91194444,-98.75305556
2012,1097.81,21.07888889,-89.28361111
2012,1100,18.04527778,-93.96666667
2012,1100.58,21.30944444,-104.9066667
2012,1101.06,17.43305556,-96.54972222
2012,1101.2,19.23777778,-98.15916667
2012,1101.88,22.53333333,-99.33333333
2012,1102.3,20.59166667,-103.8583333
2012,1102.91,19.05138889,-99.53194444
2012,1105.43,20.38055556,-104.8222222
2012,1105.81,22.00638889,-99.05444444
2012,1106.46,18.86027778,-99.32638889
2012,1107.06,18.92194444,-98.55138889
2012,1109.1,16.36722222,-92.36916667
2012,1110.86,20.24416667,-89.32472222
2012,1112.5,16.78916667,-92.82833333
2012,1112.8,16.63888889,-99.09166667
2012,1113.01,18.99083333,-99.42083333
2012,1113.9,18.50833333,-89.395
2012,1114.61,19.0475,-100.1766667
2012,1117.5,17.31666667,-100.3980556
2012,1118.8,20.32138889,-90.05888889
2012,1122.8,17.25,-99.58361111
2012,1124,20.48861111,-87.7375
2012,1124.01,19.29861111,-99.36861111
2012,1124.54,16.55194444,-95.08444444
2012,1124.77,20.64833333,-103.7011111
2012,1127.02,20.54083333,-97.47277778
2012,1127.4,19.975,-101.7594444
2012,1129,19.00833333,-88.83333333
2012,1130.51,18.8675,-99.42916667
2012,1135.36,22.07694444,-98.81194444
2012,1138.8,16.76305556,-99.74888889
2012,1139,19.2225,-104.4905556
2012,1140,21.56083333,-98.81916667
2012,1141.6,20.99083333,-87.78388889
2012,1143.5,17.80416667,-92.48333333
2012,1148.12,18.94833333,-99.33138889
2012,1148.57,20.63444444,-87.07777778
2012,1149,17.93833333,-91.81
2012,1150.38,17.01666667,-96.09972222
2012,1150.6,19.845,-90.27
2012,1151,18.78111111,-100.4363889
2012,1151.04,19.40833333,-96.51638889
2012,1153,17.98777778,-92.825
2012,1153.45,21.83583333,-98.81666667
2012,1153.62,20.50055556,-104.7736111
2012,1154.53,16.65972222,-92.2625
2012,1155.69,19.05,-98.16666667
2012,1156.35,19.09305556,-98.05944444
2012,1156.9,21.35388889,-97.68166667
2012,1158.11,19.63305556,-88.6875
2012,1158.55,19.21944444,-98.24305556
2012,1159.2,16.49361111,-93.63222222
2012,1159.62,18.65472222,-91.76166667
2012,1162.16,18.95555556,-98.27527778
2012,1164.1,18.22222222,-100.7566667
2012,1166.97,21.84166667,-98.925
2012,1167.5,18.13416667,-99.92583333
2012,1167.5,18.65222222,-99.57333333
2012,1168.16,19.36305556,-96.65833333
2012,1169.97,19.02222222,-96.61388889
2012,1171.53,20.21722222,-98.73055556
2012,1172.59,17.97944444,-98.38472222
2012,1172.83,19.2375,-104.5619444
2012,1174.5,20.74138889,-89.31555556
2012,1175.26,16.71416667,-92.62888889
2012,1177.12,20.42666667,-89.75555556
2012,1178.15,22.82777778,-99.05138889
2012,1183,18.31333333,-101.735
2012,1185.7,19.61055556,-100.6691667
2012,1185.81,18.61,-99.42444444
2012,1187.53,18.91694444,-99.68472222
2012,1187.7,21.13361111,-98.53944444
2012,1189.21,19.65666667,-99.01722222
2012,1190.27,21.905,-105.4761111
2012,1190.7,16.68361111,-98.40222222
2012,1191.3,22.12222222,-105.2038889
2012,1191.51,25.0625,-106.5305556
2012,1191.67,21.79777778,-105.3041667
2012,1193.3,16.73333333,-92.63333333
2012,1193.78,22.57166667,-99.02138889
2012,1193.9,19.58833333,-96.78416667
2012,1194,18.97277778,-91.17583333
2012,1194.76,20.52527778,-104.7863889
2012,1195.6,19.07166667,-100.8283333
2012,1197.1,21.23666667,-87.93694444
2012,1197.61,17.80083333,-101.6666667
2012,1200.04,19.06861111,-98.31805556
2012,1204,19.18888889,-88.52388889
2012,1207.1,20.29111111,-89.39472222
2012,1207.2,16.16305556,-93.07638889
2012,1208.69,18.58305556,-98.71444444
2012,1209.34,19.51472222,-99.72861111
2012,1209.4,20.37388889,-90.05222222
2012,1210.7,18.38416667,-92.6
2012,1212.5,18.45944444,-99.40083333
2012,1212.9,19.13472222,-99.93
2012,1213,19.35972222,-104.0925
2012,1213.6,18.60444444,-90.74111111
2012,1215.1,17.25388889,-100.3169444
2012,1215.9,21.37472222,-104.7916667
2012,1220.39,21.00805556,-88.28277778
2012,1220.4,18.69166667,-100.4302778
2012,1222.25,20.08416667,-99.90694444
2012,1222.6,20.51,-86.94611111
2012,1223,19.42388889,-100.9072222
2012,1225.5,18.00861111,-88.82305556
2012,1225.8,22.8525,-99.49277778
2012,1229.02,19.78611111,-97.55277778
2012,1229.8,20.13694444,-90.17472222
2012,1231.51,19.7375,-102.0791667
2012,1231.8,22.37222222,-99.2875
2012,1232.9,18.67111111,-99.5
2012,1234.4,18.01666667,-101.1372222
2012,1234.58,15.96666667,-96.06666667
2012,1235.44,22.50083333,-98.91722222
2012,1237.11,16.28888889,-92.42833333
2012,1238,22.99194444,-105.8613889
2012,1239.2,20.64055556,-98.65527778
2012,1239.57,16.98638889,-92.89138889
2012,1239.66,21.27583333,-97.56
2012,1240.2,19.38833333,-104.0469444
2012,1241.64,21.66111111,-97.85055556
2012,1242.75,18.27777778,-103.2233333
2012,1244.09,22.82861111,-99.02083333
2012,1244.91,18.80694444,-99.77916667
2012,1246.02,22.77222222,-99.27916667
2012,1246.05,18.92861111,-99.72861111
2012,1247.8,19.82222222,-101.9291667
2012,1247.86,18.61666667,-98.94361111
2012,1248.5,22.18333333,-98.56111111
2012,1249.51,20.74833333,-97.865
2012,1250.87,18.91861111,-99.23416667
2012,1251.19,19.00777778,-100.0430556
2012,1251.2,21.06833333,-97.545
2012,1252.22,21.20805556,-88.8
2012,1253.18,22.85222222,-99.12
2012,1253.38,24.20638889,-99.02111111
2012,1255.7,18.39083333,-92.88333333
2012,1256,18.98833333,-99.64944444
2012,1256.42,17.82861111,-100.3875
2012,1257.8,17.61666667,-91.55
2012,1258.5,17.98333333,-101.8838889
2012,1263.5,19.90111111,-88.81194444
2012,1263.7,18.87805556,-98.77527778
2012,1264.8,21.98222222,-98.93194444
2012,1269.4,18.55083333,-99.41888889
2012,1270.1,19.96138889,-90.22777778
2012,1270.66,19.88611111,-101.3361111
2012,1270.78,22.49,-105.3541667
2012,1271,19.46527778,-96.46388889
2012,1271.53,16.48305556,-94.36777778
2012,1277.52,15.9025,-92.48277778
2012,1279,19.67916667,-100.7416667
2012,1279.2,20.23694444,-90.10305556
2012,1281.95,21.41388889,-98.48333333
2012,1282.9,22.63527778,-98.91638889
2012,1283.67,19.15583333,-99.90722222
2012,1287.88,19.36472222,-96.37444444
2012,1288.01,19.61472222,-90.21666667
2012,1292.8,19.11861111,-99.78138889
2012,1293.23,19.52944444,-99.46416667
2012,1293.91,20.03222222,-88.54194444
2012,1295.9,18.78222222,-91.49444444
2012,1296.68,19.29166667,-104.5583333
2012,1299.41,19.01666667,-90.31666667
2012,1301.9,19.5825,-100.9238889
2012,1304,18.52805556,-97.14472222
2012,1305.14,21.17083333,-98.27916667
2012,1307.44,19.0125,-98.19305556
2012,1308,19.57555556,-88.045
2012,1309.7,17.8225,-101.0769444
2012,1310,22.355,-98.2675
2012,1310.5,21.81777778,-98.945
2012,1311,16.36944444,-93.47722222
2012,1315.46,20.22555556,-87.45805556
2012,1315.94,17.35,-96.15
2012,1316.71,21.48666667,-97.91333333
2012,1317.5,20.855,-87.87027778
2012,1320.3,22.52944444,-105.4525
2012,1320.9,18.60083333,-99.54305556
2012,1321.7,21.17333333,-101.2416667
2012,1323.69,20.07055556,-89.04388889
2012,1324.84,19.65194444,-96.87305556
2012,1326.01,20.44583333,-97.325
2012,1328.1,19.29444444,-90.57583333
2012,1328.5,17.72361111,-100.875
2012,1328.62,21.11638889,-97.41333333
2012,1329.6,18.75861111,-99.9925
2012,1330.8,19.14472222,-90.47944444
2012,1331.1,18.20444444,-99.1825
2012,1332.3,18.29333333,-88.64166667
2012,1333.5,16.76166667,-93.10277778
2012,1335.99,22.11805556,-99.16666667
2012,1338.75,18.885,-98.69027778
2012,1339.15,20.72861111,-105.2066667
2012,1340.48,18.57222222,-88.45944444
2012,1341.75,17.78972222,-99.97638889
2012,1342.59,21.15666667,-86.82027778
2012,1342.8,20.53361111,-98.47777778
2012,1343.22,18.93111111,-98.68972222
2012,1343.5,23.14083333,-99.115
2012,1345,19.33805556,-103.6072222
2012,1345,20.39055556,-88.47611111
2012,1347.8,17.96833333,-91.6
2012,1349.4,19.73777778,-88.9575
2012,1349.51,18.52472222,-91.08916667
2012,1352.94,16.45361111,-93.05555556
2012,1354.43,23.55416667,-105.4111111
2012,1357.07,19.26138889,-96.41
2012,1357.5,16.13916667,-96.44583333
2012,1357.64,19.41583333,-99.04555556
2012,1358.09,19.05083333,-90.40694444
2012,1359.6,18.41722222,-92.8
2012,1363.24,24.17444444,-105.9666667
2012,1367.9,20.46722222,-89.07944444
2012,1368.3,20.69138889,-88.58277778
2012,1369.51,17.97638889,-102.1080556
2012,1374.4,16.70055556,-99.51027778
2012,1374.42,19.05833333,-99.27416667
2012,1376.34,19.86,-97.58555556
2012,1384.2,19.73888889,-88.70972222
2012,1385,18.7525,-99.85194444
2012,1388.25,25.1,-106.5666667
2012,1389.02,19.16194444,-88.10361111
2012,1389.14,19.115,-98.17527778
2012,1389.7,18.77805556,-90.9225
2012,1392.12,17.44055556,-100.8791667
2012,1396.67,16.61472222,-98.97083333
2012,1398.12,17.11666667,-93.33055556
2012,1399,18.50166667,-88.29805556
2012,1400.4,17.93666667,-91.17722222
2012,1401.4,18.18444444,-91.04611111
2012,1403.28,21.73472222,-98.95
2012,1404.74,19.60472222,-96.88444444
2012,1405.51,18.70361111,-88.25777778
2012,1406.3,18.01722222,-89.27
2012,1411.2,22.54305556,-98.15138889
2012,1414.43,20.14,-97.20111111
2012,1415.8,15.68444444,-92.00694444
2012,1417.37,21.905,-99.24861111
2012,1417.5,19.65055556,-100.955
2012,1419.56,19.82833333,-97.30388889
2012,1423,18.60055556,-88.80972222
2012,1426,21.785,-98.91777778
2012,1427.15,21.22027778,-98.67444444
2012,1432.2,18.10833333,-93.345
2012,1432.5,17.82,-92.37333333
2012,1433,18.03361111,-102.1958333
2012,1433.24,20.47916667,-97.00972222
2012,1434.9,18.39555556,-93.21222222
2012,1434.9,19.62222222,-100.6855556
2012,1438.6,18.98333333,-99.23333333
2012,1438.7,18.16583333,-93.01805556
2012,1439.2,18.29666667,-90.69694444
2012,1440.5,18.63833333,-90.29833333
2012,1441.89,20.79416667,-98.73444444
2012,1442.5,19.19833333,-99.64833333
2012,1442.6,21.80583333,-98.99166667
2012,1449.54,20.62083333,-104.5680556
2012,1452.5,16.70888889,-93.4025
2012,1453.97,19.69583333,-96.84388889
2012,1461.52,16.79694444,-92.69666667
2012,1461.54,16.22888889,-93.2625
2012,1465.5,16.67777778,-92.48916667
2012,1466.54,21.01861111,-88.18194444
2012,1469.2,18.17472222,-93.48888889
2012,1474.92,15.70861111,-92.20861111
2012,1475.11,19.55916667,-99.6
2012,1476.76,22.43,-99.30666667
2012,1479.2,19.02194444,-88.11083333
2012,1479.96,19.60472222,-96.9
2012,1480.5,19.37666667,-103.7088889
2012,1485,18.92027778,-97.2525
2012,1487.6,23.02277778,-99.09444444
2012,1491.1,18.64777778,-99.64861111
2012,1491.71,16.52805556,-92.43777778
2012,1495.66,22.37777778,-105.2541667
2012,1496.71,18.81305556,-88.57277778
2012,1497.2,18.14444444,-95.29583333
2012,1504.28,19.51194444,-96.90388889
2012,1505.7,18.24722222,-93.22
2012,1507.74,20.10083333,-89.4625
2012,1508.54,16.28305556,-97.83305556
2012,1509.23,20.19333333,-88.36611111
2012,1516.16,21.29805556,-98.35638889
2012,1516.6,22.03416667,-104.8619444
2012,1526.88,19.81527778,-97.36
2012,1526.98,21.83944444,-105.1211111
2012,1528.4,14.90805556,-92.26055556
2012,1529.37,17.99305556,-95.40277778
2012,1530,16.24166667,-93.90833333
2012,1530,17.63777778,-91.27472222
2012,1535.14,21.8525,-99.37972222
2012,1540,16.41972222,-92.76777778
2012,1543.8,16.57944444,-98.80472222
2012,1550.9,18.11055556,-93.56555556
2012,1553.03,20.51027778,-97.66805556
2012,1553.3,18.63166667,-91.05027778
2012,1554.5,18.23166667,-88.66555556
2012,1555.5,18.00888889,-92.87722222
2012,1557,17.7225,-101.2111111
2012,1559.7,21.37277778,-98.65527778
2012,1562.1,19.59611111,-96.38361111
2012,1562.5,16.38805556,-91.8625
2012,1567.21,18.50055556,-88.3275
2012,1569.96,20.95972222,-97.41888889
2012,1572.25,19.09444444,-96.33888889
2012,1581.4,21.09638889,-100.1627778
2012,1588.7,16.05888889,-93.36888889
2012,1590.45,18.50305556,-88.48138889
2012,1592.45,19.44694444,-96.78361111
2012,1595.65,21.725,-105.0333333
2012,1597,20.31972222,-105.3261111
2012,1597.5,16.93888889,-93.82083333
2012,1598.8,21.80333333,-105.1155556
2012,1603.7,21.66666667,-98.97333333
2012,1607,17.14472222,-92.29027778
2012,1610.81,15.69361111,-92.16111111
2012,1611.1,19.57833333,-89.60055556
2012,1611.11,16.57277778,-93.59333333
2012,1612.11,21.09583333,-87.48555556
2012,1615.91,15.45722222,-92.28111111
2012,1616.3,15.87083333,-92.95361111
2012,1618.81,19.26361111,-97.14805556
2012,1629.37,21.31805556,-105.0130556
2012,1631.13,21.95833333,-105.1425
2012,1632.57,19.5125,-90.41083333
2012,1635.49,19.45055556,-104.3591667
2012,1635.9,18.09194444,-92.13888889
2012,1640.5,17.99666667,-92.92833333
2012,1641.28,20.17722222,-98.06111111
2012,1642.5,18.22972222,-95.44527778
2012,1642.7,17.02222222,-92.30722222
2012,1642.7,20.15944444,-98.55666667
2012,1661.31,16.88694444,-92.71555556
2012,1664.44,21.04083333,-98.15305556
2012,1667.18,20.88972222,-105.1366667
2012,1669.81,18.3875,-88.9125
2012,1672.03,19.03916667,-99.09388889
2012,1675.78,19.55,-96.85
2012,1681.9,21.32916667,-97.8775
2012,1683.7,20.14,-99.6025
2012,1688.7,21.66666667,-98.88444444
2012,1690,18.51888889,-88.30083333
2012,1694.25,21.39166667,-98.875
2012,1696,21.50416667,-98.56472222
2012,1696.54,19.7625,-97.23472222
2012,1697.24,16.73916667,-92.03777778
2012,1705.3,18.92888889,-97.23277778
2012,1718.5,16.16666667,-96.5
2012,1721.8,17.14,-92.71416667
2012,1732.9,21.18444444,-97.81444444
2012,1741.24,20.88722222,-97.80972222
2012,1746.41,20.11944444,-98.10083333
2012,1748.7,17.96722222,-93.50111111
2012,1749,17.91805556,-101.3502778
2012,1750.63,18.27055556,-95.55694444
2012,1753.4,18.04333333,-91.6575
2012,1763.96,17.08527778,-99.09444444
2012,1770.17,19.54,-96.91666667
2012,1771.7,17.98333333,-92.93333333
2012,1772.96,21.24111111,-98.75888889
2012,1778,18.00138889,-93.61916667
2012,1781.28,19.78888889,-97.24583333
2012,1781.91,18.30416667,-95.84194444
2012,1789,17.21416667,-93.58166667
2012,1791.58,20.88222222,-87.54638889
2012,1794.6,20.86333333,-87.04805556
2012,1806.5,18.06722222,-93.17555556
2012,1807.1,18.25305556,-92.09194444
2012,1807.22,18.1375,-94.77083333
2012,1813.5,17.85444444,-92.93
2012,1815.7,17.85416667,-93.87916667
2012,1817.83,22.43333333,-105.1708333
2012,1827.3,22.49333333,-99.42888889
2012,1827.52,16.665,-93.80083333
2012,1828.9,17.75666667,-92.605
2012,1834.15,19.0675,-100.0783333
2012,1836.11,20.92944444,-97.67944444
2012,1844.72,20.25777778,-97.41861111
2012,1847.08,21.225,-98.89166667
2012,1858.59,20.58027778,-97.84694444
2012,1858.8,17.9975,-93.27861111
2012,1862.1,21.70166667,-99.04166667
2012,1865.8,15.9,-92.93333333
2012,1866.6,21.62777778,-99.01583333
2012,1867.49,18.29805556,-99.11972222
2012,1868.06,19.50833333,-96.94944444
2012,1869.94,17.08166667,-92.85111111
2012,1870.45,18.96666667,-96.205
2012,1873.8,18.77083333,-95.75555556
2012,1882.03,18.075,-95.7
2012,1895.83,20.59638889,-105.22
2012,1897,18.00111111,-93.37638889
2012,1916,20.37416667,-98.04055556
2012,1920.66,19.59027778,-96.94611111
2012,1922.75,18.97888889,-88.21333333
2012,1934.7,19.61083333,-97.02722222
2012,1935.5,17.85,-93.38333333
2012,1936,24.26888889,-106.5197222
2012,1936.97,20.4275,-97.78666667
2012,1938.1,23.02861111,-99.14583333
2012,1939.62,20.17861111,-98.06611111
2012,1951,17.97388889,-93.76833333
2012,1954.15,20.31,-105.0497222
2012,1955.81,16.90944444,-91.73027778
2012,1966.3,15.75166667,-92.27361111
2012,1974.8,21.47166667,-98.97166667
2012,1979.14,18.33,-97.01416667
2012,1980.31,19.88583333,-99.555
2012,1995.01,20.3425,-98.21722222
2012,2027.5,16.75888889,-98.43833333
2012,2038.53,21.32666667,-98.83888889
2012,2043.35,18.25,-95.35972222
2012,2056.08,19.0375,-96.13472222
2012,2056.45,20.05194444,-96.97277778
2012,2062.48,15.87083333,-92.72388889
2012,2067.26,19.51222222,-97.11805556
2012,2067.28,18.43888889,-95.17777778
2012,2070.17,20.40444444,-97.84472222
2012,2072,17.58472222,-101.0061111
2012,2074.1,16.78638889,-92.34277778
2012,2089.87,17.42916667,-95.01944444
2012,2090.6,18.17305556,-93.62333333
2012,2094.8,17.24861111,-93.01333333
2012,2107.61,18.64638889,-95.53194444
2012,2115.6,17.575,-95.18055556
2012,2134.7,15.69777778,-93.21138889
2012,2145.62,16.57194444,-97.66666667
2012,2151.4,17.72833333,-92.01555556
2012,2162.7,21.6125,-99.11666667
2012,2163.9,17.44944444,-91.49305556
2012,2171.05,17.41666667,-94.91388889
2012,2185.8,17.55694444,-99.6875
2012,2185.8,18.2225,-99.2075
2012,2186.78,19.06722222,-96.15833333
2012,2187,20.00083333,-97.79416667
2012,2202.89,21.38555556,-98.99055556
2012,2203.63,18.1875,-96.09444444
2012,2213.69,17.45,-95.38305556
2012,2213.7,22.7425,-98.97222222
2012,2222.8,17.50861111,-93.12
2012,2223,18.02138889,-93.49888889
2012,2226.2,17.52,-92.92666667
2012,2226.54,19.14666667,-96.95
2012,2232,15.875,-93.54583333
2012,2235.5,18.11111111,-93.49666667
2012,2239.67,19.45555556,-96.94444444
2012,2244.2,17.72333333,-92.81166667
2012,2279,16.95,-98.65555556
2012,2283.51,20.07916667,-97.06388889
2012,2286.82,18,-96.70972222
2012,2300.16,15.50055556,-92.94305556
2012,2311,19.05,-96.98611111
2012,2344.85,18.25833333,-95.94166667
2012,2346.5,19.81111111,-96.91666667
2012,2348.76,18.14972222,-96.08305556
2012,2368.71,19.2125,-96.96388889
2012,2433.16,18.46666667,-95.43611111
2012,2433.5,17.57194444,-94.16333333
2012,2438.53,18.125,-94.35555556
2012,2463.5,20.46222222,-98.07472222
2012,2486,19.01,-98.96
2012,2494,17.19194444,-98.40777778
2012,2524.03,16.58083333,-90.70222222
2012,2541,17.87361111,-94.08888889
2012,2549.47,18.09861111,-101.7030556
2012,2570.7,16.27861111,-93.41861111
2012,2596.31,18.25,-96.4
2012,2602.68,17.43444444,-95.49388889
2012,2616.4,18.06555556,-93.62472222
2012,2654.9,19.98722222,-97.29833333
2012,2661.31,15.2025,-92.55805556
2012,2683.54,20.1,-97.41027778
2012,2694.25,18.59722222,-95.44722222
2012,2727.61,17.83055556,-95.81111111
2012,2757.3,19.09,-98.53166667
2012,2765.7,17.38055556,-92.75
2012,2769.27,16.38138889,-91.71055556
2012,2782.74,18.43055556,-97.025
2012,2789.3,17.19138889,-98.54972222
2012,2895.5,15.45166667,-92.87611111
2012,2911.93,17.68305556,-95.89055556
2012,2932.9,17.47333333,-91.70777778
2012,2960.5,17.50916667,-91.98222222
2012,2968.23,20.27694444,-97.96027778
2012,2970.6,17.25,-96.10666667
2012,2990,17.8,-93.16
2012,2992.51,22.86333333,-105.1183333
2012,2994.9,15.33083333,-92.65583333
2012,2999.4,17.52722222,-92.93055556
2012,3026.43,17.55833333,-92.33333333
2012,3028,17.56666667,-91.98333333
2012,3051,17.61333333,-92.79833333
2012,3100.72,19.92916667,-96.85555556
2012,3104.5,17.54888889,-92.95333333
2012,3119.5,17.40083333,-93.45
2012,3180.4,18.405,-96.83583333
2012,3188.56,17.15972222,-95.91222222
2012,3211.5,18.17166667,-93.045
2012,3404.15,15.14138889,-92.48638889
2012,3411.8,17.49611111,-97.14222222
2012,3478,18.2475,-100.5383333
2012,3500.79,17.55833333,-93.10833333
2012,3550.34,15.365,-92.73111111
2012,3557.15,14.91972222,-92.25694444
2012,3617.9,18.4375,-95.02555556
2012,3623.6,17.51333333,-92.92
2012,3723.6,15.0625,-92.08055556
2012,3801.12,17.41666667,-93.38333333
2012,3853.11,17.86666667,-96.2
2012,3957.4,17.43166667,-95.83027778
2012,4018.43,18.08305556,-96.13305556
2012,4075.1,17.42833333,-93.02861111
2012,4108.05,18.01666667,-96.28305556
2012,4167.12,15.34666667,-92.47611111
2012,4262.62,17.78305556,-96.31666667
2012,4274,17.88305556,-96.53305556
2012,4359.72,20.03888889,-97.52222222
2012,4407.19,18.50416667,-95.03555556
2012,4560.81,15.17388889,-92.32527778
2012,4578.91,18.25,-96.81666667
2012,5398.7,18.14972222,-96.71777778
2012,6545.5,22.50333333,-98.61722222
